,COUNTRY,C_ALPHAN,TRDBR,MNC,TRDPR,AUTO,IOPWR,GLBCTZ,IMMCRM,IMMGOOD,IMMJOB,IMMNEWCUL,IMMBADCUL,IMMEQURIGHT,IMMEXCLUDED,IMMEDU,IMMNUM,SEX,BIRTH,AGE,EDUCYRS,DEGREE,WORK,WRKHRS,EMPREL,NEMPLOY,WRKSUP,NSUP,TYPORG1,TYPORG2,ISCO88,MAINSTAT,PARTLIV,SPWORK,SPWRKHRS,SPEMPREL,SPWRKSUP,SPISCO88,SPMAINST,UNION,TOPBOT,VOTE_LE,BE_PRTY,CH_PRTY,CZ_PRTY,DE_PRTY,DK_PRTY,EE_PRTY,ES_PRTY,FI_PRTY,FR_PRTY,GB_PRTY,GE_PRTY,HR_PRTY,HU_PRTY,IE_PRTY,IL_PRTY,IN_PRTY,IS_PRTY,JP_PRTY,KR_PRTY,LT_PRTY,LV_PRTY,MX_PRTY,NO_PRTY,PH_PRTY,PT_PRTY,RU_PRTY,SE_PRTY,SI_PRTY,SK_PRTY,TR_PRTY,TW_PRTY,US_PRTY,ZA_PRTY,PARTY_LR,HHCHILDR,HHTODD,HOMPOP,US_INC,ZA_INC,MARITAL,URBRURAL,CASEID,names,UNEMP,TRAINEE,hhinc,inc_st
990,840,US,2,2,2,2,4,4,2,4,4,4,4,4,2,1,3,1,1990,24,14,4,1,40,1,0,1,0,NA,2,4211,1,3,NA,0,0,0,NA,0,0,4,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,2,2000,NA,6,4,2.01308E+14,United States,0,0,2000,1.134875043
991,840,US,5,4,1,2,4,4,4,1,4,2,4,3,2,2,3,1,1987,27,16,5,1,40,1,0,1,0,NA,2,3415,1,3,NA,0,0,0,NA,0,0,6,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,2,13750,NA,6,4,2.01308E+14,United States,0,0,13750,0.883275387
992,840,US,3,1,2,2,5,4,4,1,4,2,5,1,5,2,2,1,1977,37,16,5,1,48,1,0,1,0,NA,2,1319,1,3,NA,0,0,0,NA,0,3,7,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,4,37500,NA,6,4,2.01308E+14,United States,0,0,37500,0.374722892
993,840,US,1,1,NA,2,1,5,2,4,NA,2,4,4,3,2,3,1,1944,70,14,3,2,0,1,0,0,0,NA,1,3131,6,2,NA,0,0,0,NA,0,0,9,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,1,32500,NA,3,4,2.01308E+14,United States,0,0,32500,0.481786575
994,840,US,4,2,2,3,3,4,4,2,4,1,4,2,4,2,3,1,1961,53,13,3,2,0,1,0,0,0,NA,2,5122,2,3,NA,0,0,0,NA,0,3,5,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,1,11250,NA,6,4,2.01308E+14,United States,1,0,11250,0.936807229
995,840,US,4,1,2,4,4,2,4,2,4,2,4,4,3,2,4,1,1953,61,16,5,1,50,2,0,2,0,NA,2,2143,1,3,NA,0,0,0,NA,0,0,9,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,3,1.00E+05,NA,6,4,2.01308E+14,United States,0,0,1.00E+05,0.96357315
996,840,US,2,2,3,3,3,3,3,NA,NA,NA,NA,4,2,NA,4,1,1943,71,12,3,2,0,1,0,0,0,NA,2,8334,6,3,NA,0,0,0,NA,0,3,3,NA,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,99,990,99,0,0,1,500,NA,5,4,2.01308E+14,United States,0,0,500,1.166994148
997,840,US,2,2,4,4,2,4,4,2,4,2,4,5,1,2,5,1,1949,65,12,3,3,0,0,0,0,0,NA,NA,NA,5,3,NA,0,0,0,NA,0,3,3,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,1,11250,NA,6,4,2.01308E+14,United States,0,0,11250,0.936807229
998,840,US,4,2,2,1,4,2,4,3,4,2,4,3,1,1,3,2,1965,49,14,3,2,0,2,0,0,0,NA,2,8322,7,1,2,0,1,0,8322,9,0,6,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,3,67500,NA,1,4,2.01308E+14,United States,0,0,67500,0.267659208
999,840,US,2,2,3,3,3,4,4,3,2,3,3,4,2,5,5,2,1982,32,16,5,1,30,1,0,2,0,NA,2,3432,1,1,1,45,1,0,7230,1,0,7,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,2,37500,NA,1,2,2.01308E+14,United States,0,0,37500,0.374722892
1000,840,US,2,4,NA,1,4,2,2,2,4,4,4,4,4,4,4,1,1976,38,7,1,2,0,1,0,0,0,NA,2,9333,2,1,NA,0,0,0,9333,0,3,4,0,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,1,500,NA,6,2,2.01308E+14,United States,1,0,500,1.166994148
1001,840,US,NA,3,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,5,2,1926,88,3,0,2,0,2,0,0,0,NA,2,9131,6,1,2,0,1,0,110,6,0,8,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,2,82500,NA,1,2,2.01308E+14,United States,0,0,82500,0.588850258
1002,840,US,4,2,2,3,3,4,1,2,3,4,2,2,2,2,5,1,1954,60,12,3,1,10,2,0,2,0,NA,2,8332,1,1,1,50,2,0,9131,1,3,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,2,1.00E+05,NA,1,2,2.01308E+14,United States,0,0,1.00E+05,0.96357315
1003,840,US,2,2,4,NA,2,2,4,2,4,3,4,4,NA,3,5,1,1961,53,9,3,2,0,1,0,0,0,NA,2,NA,2,1,2,0,1,0,8322,7,0,3,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,2,13750,NA,1,2,2.01308E+14,United States,1,0,13750,0.883275387
1004,840,US,2,2,3,NA,2,3,4,2,3,1,4,2,3,1,3,2,1978,36,9,3,2,0,1,0,0,0,NA,2,3231,7,3,NA,0,0,0,NA,0,3,3,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,2,0,3,6500,NA,4,2,2.01308E+14,United States,0,0,6500,1.038517728
1005,840,US,4,4,3,4,4,2,3,2,4,3,3,1,4,1,3,2,1989,25,13,3,1,12,2,0,2,0,NA,2,3429,1,1,2,0,1,0,7230,3,3,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,2,23750,NA,1,2,2.01308E+14,United States,0,0,23750,0.669148021
1006,840,US,1,1,5,5,1,5,5,1,5,1,5,1,5,1,NA,2,1961,53,18,6,1,40,2,0,2,0,NA,2,2310,1,1,1,40,2,0,7141,1,3,1,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,3,27500,NA,1,2,2.01308E+14,United States,0,0,27500,0.588850258
1007,840,US,NA,3,2,3,3,3,3,3,4,3,3,3,3,2,NA,2,1980,34,9,2,2,0,1,0,0,0,NA,2,5122,7,1,1,30,1,0,9312,1,3,5,0,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,2,1,5,18750,NA,1,2,2.01308E+14,United States,0,0,18750,0.776211704
1008,840,US,4,4,2,4,4,4,1,4,4,4,3,5,1,1,5,2,1958,56,11,3,1,40,1,0,1,0,NA,2,5123,1,1,1,70,1,0,8322,1,0,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,1,0,3,55000,NA,1,2,2.01308E+14,United States,0,0,55000,0
1009,840,US,2,NA,NA,3,3,NA,NA,3,3,2,NA,2,2,1,NA,1,1984,30,14,4,1,40,1,0,1,0,NA,1,110,1,2,3,0,0,0,NA,NA,3,6,0,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,1,27500,NA,1,2,2.01308E+14,United States,0,0,27500,0.588850258
1010,840,US,2,2,2,3,4,4,4,2,2,2,2,2,2,2,5,2,1967,47,11,3,1,40,1,0,1,0,NA,2,4131,1,1,1,28,1,0,5123,1,3,6,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,2,23750,NA,1,2,2.01308E+14,United States,0,0,23750,0.669148021
1011,840,US,NA,NA,NA,NA,NA,1,4,2,2,2,4,4,4,2,3,1,1981,33,12,3,1,70,1,0,1,0,NA,1,110,1,2,1,NA,1,0,9322,1,3,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,3,32500,NA,1,2,2.01308E+14,United States,0,0,32500,0.481786575
1012,840,US,2,3,2,4,3,4,3,3,3,2,4,2,1,2,3,2,1982,32,12,3,1,40,1,0,2,0,NA,2,7232,1,2,NA,0,0,0,NA,0,3,8,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,2,37500,NA,4,2,2.01308E+14,United States,0,0,37500,0.374722892
1013,840,US,4,2,2,2,4,3,4,2,5,1,5,2,5,1,2,2,1972,42,20,6,1,70,1,0,2,0,NA,1,2310,1,1,1,35,1,0,2310,1,0,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,2,0,4,120000,NA,1,2,2.01308E+14,United States,0,0,120000,1.391827883
1014,840,US,4,3,2,2,4,2,4,2,4,3,3,4,2,2,4,2,1971,43,18,6,2,0,1,0,0,0,NA,1,3112,7,1,1,40,1,0,3110,1,3,5,0,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,2,0,4,82500,NA,1,2,2.01308E+14,United States,0,0,82500,0.588850258
1015,840,US,1,1,NA,4,2,4,3,3,3,2,2,5,1,1,4,2,1973,41,15,4,1,40,1,0,2,0,NA,1,110,1,3,NA,0,0,0,NA,0,0,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,99,990,99,1,0,2,55000,NA,6,2,2.01308E+14,United States,0,0,55000,0
1016,840,US,2,2,2,3,4,4,3,2,2,3,3,4,2,2,5,1,1966,48,18,5,1,40,1,0,2,0,NA,1,110,1,1,1,40,1,0,1229,1,0,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,2,0,5,120000,NA,1,2,2.01308E+14,United States,0,0,120000,1.391827883
1017,840,US,3,4,1,4,4,5,5,2,5,1,5,1,4,2,3,1,1986,28,16,5,1,50,1,0,1,0,NA,1,110,1,1,3,0,0,0,NA,NA,3,7,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,2,4,82500,NA,1,2,2.01308E+14,United States,0,0,82500,0.588850258
1018,840,US,1,1,4,1,4,5,4,1,4,1,5,5,1,1,3,1,1974,40,15,3,1,40,1,0,2,0,NA,1,3231,1,1,1,40,1,0,3300,1,3,NA,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,2,67500,NA,1,2,2.01308E+14,United States,0,0,67500,0.267659208
1019,840,US,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1956,58,12,3,1,25,1,0,2,0,NA,2,9140,1,3,NA,0,0,0,NA,0,3,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,4,55000,NA,6,2,2.01308E+14,United States,0,0,55000,0
1020,840,US,2,2,4,4,2,4,4,1,4,1,4,4,2,4,3,1,1967,47,14,4,1,48,1,0,2,0,NA,2,5163,1,3,NA,0,0,0,NA,0,0,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,1,45000,NA,6,2,2.01308E+14,United States,0,0,45000,0.214127367
1021,840,US,1,1,2,4,2,4,1,5,2,2,2,4,1,2,5,1,1987,27,16,5,1,50,1,0,2,0,NA,1,5162,1,1,1,40,1,0,2230,1,0,5,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,2,82500,NA,1,2,2.01308E+14,United States,0,0,82500,0.588850258
1022,840,US,1,2,4,4,4,4,3,1,3,2,4,5,2,1,5,2,1972,42,13,3,2,0,3,3,0,0,NA,2,1233,7,1,2,0,1,0,NA,2,0,8,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,2,0,4,82500,NA,1,2,2.01308E+14,United States,0,0,82500,0.588850258
1023,840,US,3,3,2,4,3,4,3,2,3,1,4,2,1,4,3,2,1967,47,14,3,1,15,2,0,2,0,NA,2,2451,1,1,1,60,1,0,1231,1,0,8,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,3,55000,NA,1,2,2.01308E+14,United States,0,0,55000,0
1024,840,US,2,2,2,2,2,4,1,4,2,4,2,4,2,4,4,1,1962,52,11,2,2,0,1,0,0,0,NA,1,8332,5,1,1,50,1,0,8323,1,3,4,NA,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,99,990,99,0,0,2,32500,NA,1,2,2.01308E+14,United States,0,0,32500,0.481786575
1025,840,US,1,2,NA,1,3,4,3,4,3,3,3,2,2,2,5,1,1935,79,12,3,2,0,1,0,0,0,NA,1,7223,6,3,NA,0,0,0,NA,0,3,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,1,23750,NA,5,2,2.01308E+14,United States,0,0,23750,0.669148021
1026,840,US,3,3,3,NA,NA,2,4,NA,2,3,NA,NA,NA,NA,3,2,1972,42,11,2,2,0,1,0,0,0,NA,2,1225,7,1,2,0,1,0,8332,5,3,6,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,1,1,4,13750,NA,1,2,2.01308E+14,United States,0,0,13750,0.883275387
1027,840,US,2,3,2,3,3,4,2,4,2,3,3,4,2,3,5,2,1959,55,12,3,1,5,2,0,2,0,NA,2,2412,1,1,3,0,0,0,NA,5,0,6,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,2,23750,NA,1,2,2.01308E+14,United States,0,0,23750,0.669148021
1028,840,US,2,2,2,4,2,4,2,4,1,4,2,4,2,2,4,2,1979,35,10,2,1,32,1,0,2,0,NA,2,4211,1,2,NA,0,0,0,NA,0,0,5,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,2,27500,NA,4,2,2.01308E+14,United States,0,0,27500,0.588850258
1029,840,US,2,2,2,3,2,4,2,4,2,2,4,4,2,4,4,1,1971,43,12,3,1,40,1,0,2,0,NA,2,7122,1,1,3,0,0,0,NA,NA,3,6,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,1,3,16750,NA,1,2,2.01308E+14,United States,0,0,16750,0.819037177
1030,840,US,2,2,2,4,2,4,4,2,1,2,4,5,1,2,4,1,1989,25,12,3,2,0,1,0,0,0,NA,2,5123,2,3,NA,0,0,0,NA,0,3,4,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,2,37500,NA,6,2,2.01308E+14,United States,1,0,37500,0.374722892
1031,840,US,2,2,2,2,5,2,2,2,5,2,5,2,5,2,4,1,1956,58,8,1,1,40,1,0,2,0,NA,2,9333,1,1,1,40,1,0,2411,1,3,7,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,2,67500,NA,1,2,2.01308E+14,United States,0,0,67500,0.267659208
1032,840,US,2,3,2,2,3,5,2,2,2,5,NA,5,2,2,5,1,1952,62,16,5,2,0,1,0,0,0,NA,2,1231,6,1,2,0,1,0,3411,6,3,7,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,2,1.00E+05,NA,1,2,2.01308E+14,United States,0,0,1.00E+05,0.96357315
1033,840,US,3,2,1,3,2,4,3,2,4,2,4,2,1,1,3,1,1966,48,16,5,1,60,1,0,2,0,NA,2,4122,1,1,2,0,1,0,2331,7,3,7,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,2,0,4,160000,NA,1,2,2.01308E+14,United States,0,0,160000,2.24833735
1034,840,US,2,3,2,3,2,4,4,3,3,3,2,5,1,5,2,1,1965,49,14,3,1,40,1,0,1,0,NA,1,1225,1,1,1,50,1,0,2340,1,3,3,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,3,1.00E+05,NA,1,2,2.01308E+14,United States,0,0,1.00E+05,0.96357315
1035,840,US,4,NA,2,4,3,4,4,2,4,2,4,4,3,2,4,1,1976,38,16,5,1,40,1,0,1,0,NA,1,1229,1,1,1,60,1,0,1220,1,3,8,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,2,160000,NA,1,2,2.01308E+14,United States,0,0,160000,2.24833735
1036,840,US,2,2,2,4,2,4,4,3,NA,2,4,4,2,2,NA,2,1973,41,16,4,1,25,1,0,2,0,NA,2,3221,1,1,1,40,1,0,2460,1,3,4,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,3,0,5,67500,NA,1,2,2.01308E+14,United States,0,0,67500,0.267659208
1037,840,US,2,2,3,5,1,5,3,3,2,2,2,4,1,2,5,2,1944,70,20,6,1,32,1,0,2,0,NA,1,110,1,3,NA,0,0,0,NA,0,0,7,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,1,67500,NA,4,2,2.01308E+14,United States,0,0,67500,0.267659208
1038,840,US,4,1,1,NA,2,5,3,3,3,2,3,5,1,1,4,1,1958,56,13,3,1,40,1,0,1,0,NA,2,8322,1,1,1,44,1,0,3417,1,3,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,1,0,4,67500,NA,1,2,2.01308E+14,United States,0,0,67500,0.267659208
1039,840,US,1,2,4,4,2,3,4,3,4,3,4,2,1,2,4,1,1952,62,12,3,2,0,1,0,0,0,NA,2,8282,6,3,NA,0,0,0,NA,0,3,4,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,1,13750,NA,4,5,2.01308E+14,United States,0,0,13750,0.883275387
1040,840,US,2,1,3,3,3,4,3,2,4,2,4,NA,2,2,NA,1,1952,62,16,5,2,0,1,0,0,0,NA,1,110,6,1,2,0,1,0,5220,6,0,7,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,2,1.00E+05,NA,1,5,2.01308E+14,United States,0,0,1.00E+05,0.96357315
1041,840,US,NA,2,2,2,2,4,4,1,4,1,4,4,4,2,3,1,1951,63,12,2,2,0,1,0,0,0,NA,2,8200,6,1,3,0,0,0,NA,NA,0,5,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,2,27500,NA,1,5,2.01308E+14,United States,0,0,27500,0.588850258
1042,840,US,2,2,2,3,2,2,4,2,3,2,3,2,2,2,1,2,1964,50,12,3,2,0,1,0,0,0,NA,2,9141,7,3,NA,0,0,0,NA,0,0,10,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,1,0,2,13750,NA,5,5,2.01308E+14,United States,0,0,13750,0.883275387
1043,840,US,2,1,3,NA,2,4,2,4,2,2,3,5,2,1,4,1,1984,30,12,3,1,20,1,0,1,0,NA,2,2460,1,1,1,40,1,0,2331,1,3,7,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,2,45000,NA,1,5,2.01308E+14,United States,0,0,45000,0.214127367
1044,840,US,2,2,2,3,3,4,3,3,1,3,4,3,3,3,5,2,1977,37,11,2,2,0,1,0,0,0,NA,2,2411,7,1,1,60,1,0,8322,1,3,5,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,2,0,4,55000,NA,1,5,2.01308E+14,United States,0,0,55000,0
1045,840,US,1,1,2,2,4,5,4,2,4,2,4,4,1,2,5,1,1963,51,12,3,2,0,2,0,2,0,NA,2,1221,1,1,1,70,2,0,4115,1,0,8,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,1,0,3,160000,NA,1,5,2.01308E+14,United States,0,0,160000,2.24833735
1046,840,US,4,2,2,4,2,2,4,2,4,2,4,4,4,2,2,2,1975,39,17,5,1,40,1,0,1,0,NA,1,2331,1,3,NA,0,0,0,NA,0,3,4,0,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,1,0,2,37500,NA,6,4,2.01308E+14,United States,0,0,37500,0.374722892
1047,840,US,2,2,2,NA,2,4,2,2,2,4,4,4,1,1,2,2,1944,70,11,2,2,0,1,0,0,0,NA,2,9211,6,3,NA,0,0,0,NA,0,3,6,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,1,7500,NA,5,4,2.01308E+14,United States,0,0,7500,1.017104992
1048,840,US,2,3,2,3,2,4,3,3,4,3,3,4,2,3,2,2,1988,26,12,3,1,30,1,0,2,0,NA,2,5220,1,2,NA,0,0,0,NA,0,3,8,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,1,45000,NA,3,4,2.01308E+14,United States,0,0,45000,0.214127367
1049,840,US,1,2,2,4,2,4,3,3,2,3,3,3,2,2,4,2,1956,58,13,3,1,40,1,0,1,0,NA,2,2230,1,1,2,0,1,0,1235,7,3,8,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,2,990,3,0,0,2,67500,NA,1,4,2.01308E+14,United States,0,0,67500,0.267659208
1050,840,US,4,2,2,5,2,5,3,4,1,1,5,1,1,1,5,1,1952,62,20,6,1,50,1,0,1,0,NA,2,2145,1,2,NA,0,0,0,NA,0,3,9,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,1,160000,NA,4,4,2.01308E+14,United States,0,0,160000,2.24833735
1051,840,US,2,3,2,3,2,3,2,3,2,3,3,3,2,2,4,2,1966,48,14,4,1,52,1,0,2,0,NA,2,3231,1,1,1,40,1,0,8200,1,3,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,3,990,6,0,0,4,32500,NA,1,4,2.01308E+14,United States,0,0,32500,0.481786575
1052,840,US,1,1,3,3,3,5,3,3,3,3,3,5,2,3,5,2,1981,33,15,4,3,0,0,0,0,0,NA,NA,NA,7,1,2,0,1,0,5162,6,3,6,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,2,55000,NA,1,4,2.01308E+14,United States,0,0,55000,0
1053,840,US,3,3,2,3,4,4,4,2,4,3,4,2,2,2,3,1,1963,51,16,4,2,0,1,0,1,0,NA,2,1220,1,3,NA,0,0,0,NA,0,3,6,2,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,0,990,0,0,0,1,55000,NA,4,4,2.01308E+14,United States,0,0,55000,0
1054,840,US,3,2,4,4,3,3,4,4,2,2,4,4,2,1,3,2,1975,39,15,4,1,28,1,0,1,0,NA,2,2230,1,1,1,50,1,0,5220,1,3,6,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,2,1.00E+05,NA,1,5,2.01308E+14,United States,0,0,1.00E+05,0.96357315
1055,840,US,4,2,1,2,4,4,4,2,4,2,4,4,2,4,3,1,1938,76,18,6,2,0,1,0,0,0,NA,2,1210,6,1,2,0,1,0,4115,6,0,9,1,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,6,990,4,0,0,2,82500,NA,1,5,2.01308E+14,United States,0,0,82500,0.588850258
